anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2024,11,4459,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISION ANDINA CENTRO TRATAMIENTO DE RESIDUOS,Minería,4,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Valparaíso,Los Andes,Los Andes,5301,-32.985510302709,-70.256927655551,Generador Industrial,807827,2,387.98,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,11,4459,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISION ANDINA CENTRO TRATAMIENTO DE RESIDUOS,Minería,4,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Valparaíso,Los Andes,Los Andes,5301,-32.985510302709,-70.256927655551,Generador Industrial,807827,2,37.794,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,4459,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISION ANDINA CENTRO TRATAMIENTO DE RESIDUOS,Minería,4,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Valparaíso,Los Andes,Los Andes,5301,-32.985510302709,-70.256927655551,Generador Industrial,818334,2,639.6,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,16 01 03 | Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,16,16 | Residuos no especificados en otro capítulo de la lista,1,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5470827.0,INVERSIONES CRATOS LIMITADA,INVERSIONES CRATOS LIMITADA,Viña del Mar,Valparaíso,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,4459,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISION ANDINA CENTRO TRATAMIENTO DE RESIDUOS,Minería,4,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Valparaíso,Los Andes,Los Andes,5301,-32.985510302709,-70.256927655551,Generador Industrial,818334,2,3.63,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,20 01 01 | Papel y cartón,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5467286.0,RECICLADOS INDUSTRIALES S A PLANTA RENCA,RECICLADOS INDUSTRIALES S.A,Renca,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,4459,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISION ANDINA CENTRO TRATAMIENTO DE RESIDUOS,Minería,4,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Valparaíso,Los Andes,Los Andes,5301,-32.985510302709,-70.256927655551,Generador Industrial,818334,2,2.02,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,20 01 39 | Plásticos,20 01 39 | Plásticos,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5467286.0,RECICLADOS INDUSTRIALES S A PLANTA RENCA,RECICLADOS INDUSTRIALES S.A,Renca,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,4459,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISION ANDINA CENTRO TRATAMIENTO DE RESIDUOS,Minería,4,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Valparaíso,Los Andes,Los Andes,5301,-32.985510302709,-70.256927655551,Generador Industrial,818334,2,264.97,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,20 01 40 | Metales,20 01 40 | Metales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5478206.0,EXXAN SPA,EXXAN SPA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,4459,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISION ANDINA CENTRO TRATAMIENTO DE RESIDUOS,Minería,4,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Valparaíso,Los Andes,Los Andes,5301,-32.985510302709,-70.256927655551,Generador Industrial,818334,2,205.067,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5457683.0,PLANTA DE TRATAMIENTO INTEGRAL DE RESIDUOS CERROS LA LEONA,GESTION ECOLOGICA DE RESIDUOS S A,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,4459,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISION ANDINA CENTRO TRATAMIENTO DE RESIDUOS,Minería,4,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Valparaíso,Los Andes,Los Andes,5301,-32.985510302709,-70.256927655551,Generador Industrial,818334,2,22.025,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5457683.0,PLANTA DE TRATAMIENTO INTEGRAL DE RESIDUOS CERROS LA LEONA,GESTION ECOLOGICA DE RESIDUOS S A,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,4459,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISION ANDINA CENTRO TRATAMIENTO DE RESIDUOS,Minería,4,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Valparaíso,Los Andes,Los Andes,5301,-32.985510302709,-70.256927655551,Generador Industrial,818334,2,9.5,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 04 | Lodos de fosas sépticas,20 03 04 | Lodos de fosas sépticas,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5457683.0,PLANTA DE TRATAMIENTO INTEGRAL DE RESIDUOS CERROS LA LEONA,GESTION ECOLOGICA DE RESIDUOS S A,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,4459,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISION ANDINA CENTRO TRATAMIENTO DE RESIDUOS,Minería,4,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Valparaíso,Los Andes,Los Andes,5301,-32.985510302709,-70.256927655551,Generador Industrial,818334,2,350.014,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,4459,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISION ANDINA CENTRO TRATAMIENTO DE RESIDUOS,Minería,4,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Valparaíso,Los Andes,Los Andes,5301,-32.985510302709,-70.256927655551,Generador Industrial,818334,2,41.259,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,667031,2,10.3,2.0,Valorización,7.0,Preparación para reutilización,,,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5483040.0,Escuadrón,SOC LATSAGUE SAAVEDRA LIMITADA,Coronel,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,667031,2,25.07,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,4589480.0,CEMARC SA,CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA,Concepción,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,677024,2,0.785,2.0,Valorización,7.0,Preparación para reutilización,122.0,Preparación para la reutilización,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5491961.0,SOCIEDAD COMERCIAL E INDUSTRIAL ANDALUE SPA,SOCIEDAD COMERCIAL E INDUSTRIAL ANDALUE SPA,San Pedro de la Paz,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,677024,2,5.0,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),43.0,Pretratamiento de madera que no contiene sustancias peligrosas,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5483040.0,Escuadrón,SOC LATSAGUE SAAVEDRA LIMITADA,Coronel,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,677024,2,0.97,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5482214.0,SOCIEDAD DE SERVICIOS LIEXSER LIMITADA,SOCIEDAD DE SERVICIOS LIEXSER LTDA,Yungay,Ñuble,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,677024,2,50.8,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,4589480.0,CEMARC SA,CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA,Concepción,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,698812,2,7.0,2.0,Valorización,7.0,Preparación para reutilización,,,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5483040.0,Escuadrón,SOC LATSAGUE SAAVEDRA LIMITADA,Coronel,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,698812,2,40.2,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,4589480.0,CEMARC SA,CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA,Concepción,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,721667,2,10.1,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),43.0,Pretratamiento de madera que no contiene sustancias peligrosas,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5483040.0,Escuadrón,SOC LATSAGUE SAAVEDRA LIMITADA,Coronel,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,721667,2,10.341,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales ,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5482214.0,SOCIEDAD DE SERVICIOS LIEXSER LIMITADA,SOCIEDAD DE SERVICIOS LIEXSER LTDA,Yungay,Ñuble,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,721667,2,0.86,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5482214.0,SOCIEDAD DE SERVICIOS LIEXSER LIMITADA,SOCIEDAD DE SERVICIOS LIEXSER LTDA,Yungay,Ñuble,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,721667,2,47.78,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,4589480.0,CEMARC SA,CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA,Concepción,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,5,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,730378,2,33.0,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),43.0,Pretratamiento de madera que no contiene sustancias peligrosas,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5483040.0,Escuadrón,SOC LATSAGUE SAAVEDRA LIMITADA,Coronel,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,5,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,730378,2,168.27,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,4589480.0,CEMARC SA,CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA,Concepción,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,6,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,742223,2,5.0,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),43.0,Pretratamiento de madera que no contiene sustancias peligrosas,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5483040.0,Escuadrón,SOC LATSAGUE SAAVEDRA LIMITADA,Coronel,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,6,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,742223,2,0.77,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5482214.0,SOCIEDAD DE SERVICIOS LIEXSER LIMITADA,SOCIEDAD DE SERVICIOS LIEXSER LTDA,Yungay,Ñuble,Chile,gi-sinader-2024-ckan.xlsx,False
2024,6,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,742223,2,53.36,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,4589480.0,CEMARC SA,CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA,Concepción,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,754404,2,9.0,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),43.0,Pretratamiento de madera que no contiene sustancias peligrosas,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5483040.0,Escuadrón,SOC LATSAGUE SAAVEDRA LIMITADA,Coronel,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,754404,2,56.35,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,4589480.0,CEMARC SA,CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA,Concepción,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,763890,2,10.0,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),43.0,Pretratamiento de madera que no contiene sustancias peligrosas,03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5483040.0,Escuadrón,SOC LATSAGUE SAAVEDRA LIMITADA,Coronel,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,4463,ASERRADEROS ARAUCO S A,96565750-9,ASERRADEROS HORCONES I,Industria de la madera y silvicultura,2,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Biobío,Arauco,Arauco,8202,-37.232661044053,-73.226023795327,Generador Industrial,763890,2,1.06,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",03 01 99 | Residuos no especificados en otra categoría,03 01 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5482214.0,SOCIEDAD DE SERVICIOS LIEXSER LIMITADA,SOCIEDAD DE SERVICIOS LIEXSER LTDA,Yungay,Ñuble,Chile,gi-sinader-2024-ckan.xlsx,False
